"logS","smiles","Category","id"
-2.27,"[nH0]1c(C)cc(C)[nH0]c1N[S+2]([O-])(c1ccc(cc1)N)[O-]","no soluble",3905
-2.577,"Cc1cc(O)c(C(C)C)cc1C(=O)CCl","no soluble",2090
-0.85,"CN(C)C(=O)OC=1CC(CC(C1)=O)(C)C","no soluble",3807
-1.84,"C1C23CC(=C)C1(CCC2C12C=CC(C(C)(C1C3C(O)=O)C(=O)O2)O)O","no soluble",3232
-4.574,"CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O","no soluble",2889
-3.3,"CC1CCCC1","no soluble",104
-7.32,"C12C(C)C3(CCC(C)CO3)OC2CC2C3CC=C4CC(CCC4(C)C3CCC12C)O","no soluble",3725
-1.474,"O=C(O)c1ccccc1[N+](=O)[O-]","no soluble",2108
-5.51,"C=CCCCCCCCC","no soluble",136
0.06,"c1c(C)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","soluble",3773
-4.462,"Cn1c2ccccc2c(=O)c2ccccc21","no soluble",1933
-2.58,"COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1","no soluble",1626
-1.14,"CCCCOP(=O)(OCC)OCC","no soluble",4902
-3.97,"Cc1ccnc2c1ccc1c(C)ccnc12","no soluble",617
-3.8,"O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1","no soluble",863
-1.52,"c1c2ccccc2[nH]c1","no soluble",3169
-2.197,"CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O","no soluble",1937
-8.94,"Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1","no soluble",243
-3.59,"CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1","no soluble",317
-1.92,"O=C(CCC)OCCC","no soluble",3245
-4.31,"[S-][P+](OC)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC","no soluble",4044
-1.06,"Clc1c(O)cccc1","no soluble",3820
-3.13,"C=CCOC(=O)c1ccccc1C(=O)OCC=C","no soluble",1251
-3.4,"CCN(C(=O)SCC)C1CCCCC1","no soluble",3990
-0.85,"OCc1ccccc1OC1C(C(C(C(CO)O1)O)O)O","no soluble",3094
-4.897,"COC(=O)c1cc2cc3c(C)coc3c(C)c2oc1=O","no soluble",2788
-0.48,"c1ccccc1C(CN)O","soluble",3050
-2.04,"O=S(CCCl)CCS(=O)CCCl","no soluble",1988
-7.28,"Clc1cccc(c1Cl)c2cccc(Cl)c2Cl","no soluble",4349
-7.92,"Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl","no soluble",4480
-6.89,"COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl","no soluble",4261
-2.89,"CN(C)C(=O)Nc1ccc(Cl)cc1","no soluble",422
-2.28,"c1c(O)cc2c(cccc2)c1","no soluble",3305
-3.509,"CCOC(=O)CCCCCCCCC(=O)OCC","no soluble",2048
-0.17,"Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O","soluble",4679
0.4,"c1c(C)ccc(C)[nH0]1","soluble",2994
-2.19,"ON=Cc1ccc(o1)N(=O)=O ","no soluble",4383
-4.799,"C2c1ccccc1N(CCF)C(=O)c3ccccc23 ","no soluble",4683
-1.73,"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N","no soluble",4733
-1.86,"C1=CC=C(C=C1)[N+](=O)[O-]","no soluble",4870
-4.672,"CCCCCCCCOC(=O)c1ccc(O)c(I)c1","no soluble",2424
-1.87,"COc1ccc2c(c1O)C13CCN(C)C(C2)C1C=CC(=O)C3","no soluble",643
-5.37,"C1=C2CCC3C(CCC4(C)C3CCC4OC(CC)=O)C2(C)CCC1=O","no soluble",3669
-7.26,"OCCCCCCCCCCCCCCCC","no soluble",4104
0.76,"c1ccncc1","soluble",709
0.35,"OC1C(O)C(C(C(C1O)O)O)O","soluble",2999
-2.501,"O=C(OCC(=O)N1CCCCC1)c1ccccc1","no soluble",2660
-2.337,"CCC1(CCC(=O)NC1=O)c2ccccc2 ","no soluble",4224
-5.89,"c1c2cc3c(c(C)c2ccc1)cccc3","no soluble",4085
0.11,"O1CCCC1C","soluble",3007
-0.8,"C=C(C)C(=O)OC","no soluble",1276
-4.345,"c1ccc(cc1)c2ccccc2","no soluble",4595
-2.24,"CCCCc1c(C)nc(nc1O)N(C)C ","no soluble",4195
-0.79,"CBr","no soluble",50
-4.61,"O1C(=O)c2ccccc2N=C1c1ccccc1","no soluble",4060
-0.624,"Cc2c(N)c(=O)n(c1ccccc1)n2C","no soluble",4420
-2.523,"CC12CCC(C(=NO)C1=NO)C2(C)C","no soluble",2362
-3.89,"c1ccccc1C(C)CC","no soluble",3537
-8.56,"Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl","no soluble",290
-2.22,"CC(Oc1ccccc1Cl)C(=O)O","no soluble",372
-1.92,"OC(=O)c1c(ccc(OC)c1OC)C=O","no soluble",3246
-5.47,"Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1","no soluble",949
-0.862,"COc1ccc(CC2NC(=O)N(C(C)C(=O)O)C2=O)cc1","no soluble",2882
-4.046,"CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl","no soluble",4253
0,"C(C(CO)([N+](=O)[O-])Br)O","soluble",4835
-4.047,"FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O","no soluble",4476
-2.381,"CC(C)C(NS(=O)(=O)c1ccc(F)cc1)C(=O)NC1CCOC1O","no soluble",2883
-2.603,"CC(C)(CF)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21","no soluble",2534
-0.85,"CCOC=C","no soluble",4398
-2.39,"Oc1ccccc1-c1ccccc1","no soluble",1337
-6.01,"Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1","no soluble",1521
-2.395,"CCC(=O)OCSc1ncnc2[nH]cnc12","no soluble",2756
-4.06,"c1c(CCCC)cccc1","no soluble",4029
-0.74,"Oc1ccc(cc1)N(=O)=O","no soluble",4346
0.56,"C1CCOC1","soluble",1121
0.55,"COP(=O)(OC)OC","soluble",4894
-1.34,"COP(=O)(OC)OC=C(Cl)Cl","no soluble",4895
-2.159,"CCCCC(NC(N)=O)C(=O)O","no soluble",1986
-4.51,"ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl","no soluble",436
-2.458,"CC1(c2ccccc2)C(=O)NC(=O)NC1=O","no soluble",2142
-1.54,"c1c(cc[nH0]c1)c1cc[nH0]cc1","no soluble",3174
-2.528,"NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1","no soluble",2194
-5.696,"CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C","no soluble",4231
-1.77,"O=C1CSC(=S)N1","no soluble",1538
-0.42,"CCCCOCCO","soluble",1229
-5.074,"COc1ccc2cc(C(C)C(=O)OC3CCCCC3O)ccc2c1","no soluble",2779
-4.97,"c1ccc2c(c1)[nH]c1ccccc12","no soluble",728
-4.93,"CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1","no soluble",22
-0.82,"O=C(O)CCCCC(O)=O","no soluble",3805
-0.72,"CCC(C)CCO","no soluble",1432
-3.18,"CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO","no soluble",4433
-2.64,"CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O","no soluble",795
-3.39,"CCN(CC)C(=S)SCC(Cl)=C","no soluble",4708
-1.6,"O=C(O)c1ccccc1C(F)(F)F","no soluble",567
-1.3,"Cl\C=C/Cl","no soluble",4718
-2.144,"CC(=O)OCSc1ncnc2[nH]cnc12","no soluble",2532
-0.48,"NCC(O)c1ccccc1","soluble",991
-1.419,"O=C(O)CSC(SCC(=O)O)SCC(=O)O","no soluble",2058
-2.71,"O=C(CCCCCC)OCC","no soluble",3383
-1.95,"Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O","no soluble",667
-3.01,"C#CCCCCC","no soluble",129
-3.54,"O=[N+]([O-])c1cccc2ccccc12","no soluble",836
-3.2,"Cc1cccc(C)c1C","no soluble",185
-8.057,"c1ccc2c(c1)ccc3c4ccccc4ccc23","no soluble",4147
-5.275,"Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1","no soluble",2216
-5.14,"CCCCS[P+]([O-])(SCCCC)SCCCC","no soluble",3652
-2.3,"C1C(Br)CCCC1","no soluble",3909
-1.225,"O=C(O)CSC(C(=O)O)c1ccccc1","no soluble",2365
-4.2219,"COc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble",2934
-3.49,"C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-]","no soluble",4856
-0.48,"OC(=O)c1ccco1","soluble",3791
-4.31,"COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl","no soluble",866
-2.72,"BrC(Br)C(Br)Br","no soluble",1743
-5.54,"CCOP(=S)(OCC)SCSP(=S)(OCC)OCC","no soluble",1666
-0.74,"C=CC(=O)OCC","no soluble",1248
-1.498,"CC(C)CCNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1","no soluble",2634
-1.641,"NC(=O)COC(=O)c1ccccc1","no soluble",2122
-0.12,"CCc1nc2cncnc2nc1CC","soluble",1893
-4.95,"O=C1C=CC2(C)C3CCC4(C)C(CCC4(C(C)=O)OC(C)=O)C3C=C(C2=C1)Cl","no soluble",3642
-0.7,"CCC(C(C)C)O","no soluble",3068
-2.35,"CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O","no soluble",2722
-3.083,"Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ","no soluble",4359
-5.823,"CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1","no soluble",2767
-1.492,"N#CCCNC(Cc1ccccc1)C(=O)O","no soluble",2317
-2.71,"S=c1cnc2cncnc2[nH]1","no soluble",1557
-4.71,"CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO","no soluble",4584
-2.19,"C1=CC=C(C(=C1)[N+](=O)[O-])O","no soluble",4871
-5.8,"c1c(Cl)cccc1c1cccc(c1)Cl","no soluble",4084
-4.58,"FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O","no soluble",4774
-4.11,"COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3","no soluble",680
-4.489,"CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1","no soluble",2254
-4.21,"[O-][S+2]([O-])(NC(NC1CCCCC1)=O)c1ccc(cc1)C","no soluble",3573
-3.13,"Clc1cc(ccc1OC\C=C)CC(=O)O","no soluble",4810
-3.36,"c1ccc2c(c1)ccc1ncccc12","no soluble",619
-8.36,"Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl","no soluble",1719
-0.949,"CCCCCCNC(=O)C(C)O","no soluble",2015
-1.99,"Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]","no soluble",615
1.144,"CNC(=O)C(C)SCCSP(=O)(OC)(OC)","soluble",4700
-1.644,"CC(CCC(=O)O)NC(=O)c1ccccc1","no soluble",2273
-1.515,"Cc1cc(C)nc(Oc2cc(C)n(C)n2)n1","no soluble",2161
-1.52,"C1=CC(=C(C(=C1)Br)[N+](=O)[O-])C(=O)O","no soluble",4889
-3.159,"CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1","no soluble",2266
0.28,"CC(C)C(=O)O","soluble",1516
-1.161,"COc1ccc(N(C)C(N)=O)cc1","no soluble",2392
-3.39,"CCCCNC(=O)N[S+2]([O-])(c1ccc(cc1)C)[O-]","no soluble",3484
-6.726,"c1ccc2c(c1)c3ccccc3c4ccccc24","no soluble",4593
-2.68,"c1ccc2c(c1)ccc1nccnc12","no soluble",638
-7.11,"c1ccc(-c2ccc(-c3ccccc3)cc2)cc1","no soluble",78
-5.24,"CC1(C)C(C=C(C)C)C1C(=O)OCc1cccc(c1)Oc1ccccc1","no soluble",4077
-7.543,"CCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1","no soluble",2774
-4.28,"CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12","no soluble",1553
0.85,"O=C(N)OCC","soluble",2979
-1.22,"CC(C)(C)NCC(c1ccc(c(c1)CO)O)O","no soluble",3132
-0.364,"CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ","soluble",4663
-3.59,"O=C1CCC2C3CCC4CC(CCC4(C)C3C(CC12C)O)O","no soluble",3995
-2.98,"O=C(C1=CN(CC)c2c(C1=O)c[nH0]c([nH0]2)N1CCNCC1)O","no soluble",3963
-1.077,"Fc1c[nH]c(=O)[nH]c1=O ","no soluble",4205
-3.76,"CC12CCCC1C1CCC3CC(=O)C(=O)CC3(C)C1CC2","no soluble",1675
-6.25,"Clc1ccc(-c2cc(Cl)ccc2Cl)cc1","no soluble",316
-3.538,"CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ","no soluble",4531
-1.87,"Oc1c2c(CCC34C=CC(CC23CCN4C)=O)ccc1OC","no soluble",3235
-8.71,"c1c(Cl)cc(c(c1Cl)c1c(cc(cc1Cl)Cl)Cl)Cl","no soluble",3746
-2.57,"CON(C)C(=O)Nc1ccc(Cl)cc1","no soluble",424
-1.3,"Oc1cccc(Cl)c1Cl","no soluble",356
-0.17,"OC1C(CC(C(C1O)O)O)O","soluble",3025
-2.3979,"CCCc1cc(O)ccc1C(=O)O","no soluble",2920
-4.6,"c1c2oc3c(cccc3)c2ccc1","no soluble",3614
-7.02,"Cc1c2ccccc2c(C)c2c1ccc1ccccc12","no soluble",168
-2.97,"C1=C2CCC3C4CCC(C4(C)CC(C3C2(C)CCC1=O)O)(C(CO)=O)O","no soluble",3962
-3.77,"COC(=O)C(Cl)Cc1ccc(Cl)cc1","no soluble",513
-0.7,"c1c(O)ccc(c1)Cl","no soluble",3065
-3.3,"Cc1occc1C(=O)Nc2ccccc2","no soluble",4121
-2.11,"O=C(O)c1ccccc1C(O)=O","no soluble",3276
-3.93,"CN(C)C(=O)SCCCCOc1ccccc1","no soluble",1565
-4.26,"CC(CN1c2ccccc2Sc2ccccc21)N(C)C","no soluble",1530
-3.27,"CC(C)c1ccccc1","no soluble",217
-1.92,"CN(C)c1ccccc1","no soluble",935
-2.82,"c1c(C)cc(cc1)C","no soluble",3398
-2.3,"c1c(Cc2ccc(N)cc2)ccc(c1)N","no soluble",3910
-3.96,"c1c2cccc3C=Cc(c23)cc1","no soluble",3541
-2.8,"O=C(O)c1ccc(cc1)[N+]([O-])=O","no soluble",3953
-1.77,"S=C(N)Nc1ccccc1","no soluble",3221
-1.34,"CC(OCCC)C","no soluble",3835
-0.4,"O=C1NC(=O)C(=O)N1","soluble",785
-7.87,"c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43","no soluble",4123
-1.56,"[O-][S+2](N)([O-])c1ccccc1","no soluble",3855
-2.3,"c1c(O[P+]([S-])(OCC)OCC)ccc(c1)[S+](C)[O-]","no soluble",3308
0.28,"CCC#N","soluble",911
-0.304,"O=C(Nc1ncccn1)c1cnccn1","soluble",2014
-1.275,"O=[N+]([O-])c1cccc(OC2OC(CO)C(O)C(O)C2O)c1","no soluble",2874
-2.36,"CC(=O)Nc1nnc(s1)S(N)(=O)=O ","no soluble",4345
-1.99,"C=CC(C)(O)CCC=C(C)C","no soluble",1398
-3.62,"O=C1CC(c2ccc(c(c2)O)O)Oc2cc(cc(c12)O)O","no soluble",3996
-2.62,"CCN1c2ncccc2C(=O)N(C)c2cccnc21","no soluble",658
-0.46,"CNC(=S)NC1C(=O)NC(=O)NC1=O","soluble",2203
-2.4,"CC(=C)C(=C)C","no soluble",4411
-3.4938,"CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1","no soluble",1836
-3.389,"CCOC(=O)c1ccc(O)c(Br)c1","no soluble",2386
-3.75,"c1c(N(N=O)c2ccccc2)cccc1","no soluble",3527
-2.05,"COc1cc(C(=O)O)ccc1O","no soluble",1261
-1.88,"CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O","no soluble",1548
-2.825,"O=C(O)c1ccccc1C(=O)OCCOC(=O)c1ccccc1C(=O)O","no soluble",2274
-3.09,"c1cccc2c(cc[nH0]c12)C(C1CC2CCN1CC2C=C)O","no soluble",3433
-2.632,"N#CN=C1NCCN1Cc1ccc(Cl)nc1","no soluble",2834
-3.745,"O=C1Nc2ccccc2C(=O)N2CCCC12","no soluble",2862
-1.37,"CCCCOC=O","no soluble",1208
-4.376,"CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2","no soluble",4574
0.3,"CC(O)C(F)(F)F","soluble",581
-3.553,"CC(=O)CC(C)=Nc1ccccc1O","no soluble",2296
-4.88,"c1c(Cl)cccc1c2ccccc2","no soluble",4139
-5.27,"Clc1c(c2c(Cl)cccc2)cccc1","no soluble",3663
0.81,"COC(=O)C1=CCCN(C)C1","soluble",688
-1.408,"NC1C(O)C(O)C(O)C(O)C1O","no soluble",2332
0.298,"CN(C)c1cccc(S(=O)(=O)O)c1","soluble",2287
-1.21,"CC(C)COC(=O)C","no soluble",4728
-1.28,"CCCC(=O)OCC","no soluble",1243
-2.57,"c12ccccc2[nH]cc1CC(CC)N","no soluble",3933
-4.143,"O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-]","no soluble",2097
-2.38,"Fc1cc(F)c(F)cc1F","no soluble",539
-1.54,"Cc1ccc(C)c(O)c1","no soluble",1332
-0.824,"CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1","no soluble",2751
-7,"CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C","no soluble",1681
-2.73,"O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2","no soluble",4788
-3.076,"Oc1ccc(N=Nc2ccccc2)c(O)c1","no soluble",2891
-0.843,"NS(=O)(=O)c1ccc(NO)cc1","no soluble",2210
-0.22,"CCN(=O)=O","soluble",4216
-2.127,"CC(C)CC(NC(=O)C(C)NC(=O)CN)C(=O)NC(C(=O)O)C(C)C","no soluble",1978
-0.81,"CCC(CC)C(=O)O","no soluble",1513
-3.22,"c1c(C(C(=O)O)c2ccccc2)cccc1","no soluble",3452
-4.449,"Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1","no soluble",2564
-2.33,"CCCOC(=O)c1ccc(cc1)N","no soluble",3313
-7.42,"c1ccc2c(c1)ccc1c3ccc4ccccc4c3[nH]c21","no soluble",727
-5.11,"CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC","no soluble",1200
-1.37,"Nc1cccc(Cl)c1","no soluble",402
-5.46,"c1ccc(c(c1)CC(=O)O)Nc2c(cccc2Cl)Cl","no soluble",4786
-3.514,"CCCCOC(=O)c1ccc(O)c(Cl)c1","no soluble",2397
-7.44,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble",1735
-2.64,"CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12","no soluble",2551
-6,"COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]","no soluble",1783
-4.03,"Clc1ccc(I)cc1","no soluble",600
-2.92,"c1ccc(NNc2ccccc2)cc1","no soluble",1080
-0.24,"CCC(CC)O","soluble",3033
-3.18,"CCC(C)C","no soluble",211
-3.27,"CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3","no soluble",4508
-2.31,"CCCCCC(=O)OCC","no soluble",1241
-4.5496,"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12","no soluble",1800
-6.89,"CCc1ccc2cc3ccccc3cc2c1","no soluble",156
-3.26,"CCc1cccc(CC)c1N(COC)C(=O)CCl","no soluble",506
-1.603,"Cc1ncc(CO)c(C=NC(C(=O)O)C(C)C)c1O","no soluble",2554
-0.6,"OCCCCC","no soluble",3796
-1.81,"OCCCCCCC","no soluble",3229
-0.54,"CCCC(O)C(CC)CO","no soluble",1471
-1.96,"Nc1ccccc1N(=O)=O","no soluble",4348
-3.4,"c1c(C)cc(cc1C)C","no soluble",3486
-4.7,"CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1","no soluble",1051
-3.5965,"CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1","no soluble",1812
0.26,"CN(=O)=O","soluble",4634
-1.615,"CC(C)(NC(=O)c1ccccc1)C(N)=O","no soluble",2247
-0.02,"CN1C2CCC1C(C(=O)O)C(O)C2","soluble",648
-2.7,"O=C1C=C2CC3(C(=C2C=C1O)c1ccc(c(c1OC3)O)O)O","no soluble",3945
-3.8,"CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1","no soluble",346
-2.676,"CCNc1nc(NCC)nc(SC)n1","no soluble",1861
-1.42,"CN(C)C1C(O)=CC(=O)C2(O)C(O)=C3C(=O)c4ccccc4C(C)(O)C3CC12","no soluble",906
-2.682,"O=C1c2ccccc2C(=NO)C1[N+](=O)[O-]","no soluble",2489
-4.376,"CC1(N)CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1","no soluble",2710
-1.41,"O=C(O)c1ccc(O)cc1","no soluble",1359
-0.41,"CC(C(C)(C)O)C","soluble",3789
-1.77,"S=C1SCC(=O)N1","no soluble",3222
-4.53,"c1c(C(C(=O)OC(C)C)(c2ccc(cc2)Cl)O)ccc(c1)Cl","no soluble",4057
-4.06,"CCNc1nc(Cl)nc(n1)N(CC)CC","no soluble",4156
-2.18,"ClCC(Cl)(Cl)Cl","no soluble",472
-3.52,"Cc1cccc(Br)c1","no soluble",15
-4.06,"CCCCCCCCCCOc1ccc(C(CC)=NO)c(O)c1","no soluble",2595
-1.16,"c2ccc1ocnc1c2","no soluble",4374
-3.043,"O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ","no soluble",4212
-2.16,"c2ccc1[nH]ncc1c2 ","no soluble",4617
0.79,"OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O","soluble",1112
-1,"COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341","no soluble",2697
-1.535,"O=c1[nH]c(CN2CCCC2)c(Cl)c(=O)[nH]1","no soluble",2901
-4.06,"CCCCc1ccccc1","no soluble",145
-1.186,"CCOC(=S)SC(CC(=O)O)C(=O)O","no soluble",2001
-0.061,"COC(=O)C(CO)NC(=O)C(Cl)Cl","soluble",2526
-3.094,"Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2","no soluble",4232
-3.24,"CCNc1nc(NC(C)(C)C)nc(OC)n1","no soluble",1046
-1.407,"CC(=O)NC(Cc1ccccc1)C(=O)O","no soluble",2213
-0.89,"BrCCl","no soluble",3099
-1.16,"O=S(CCCl)CCCl","no soluble",496
-1.59,"CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1","no soluble",2904
-1.93,"c1ccc(c(c1)C(=O)O)O","no soluble",4784
-4.249,"CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12","no soluble",2802
-4.17,"CCc1cccc2ccccc12","no soluble",153
1.12,"NC(=O)NO","soluble",1084
-1.099,"O=C(O)c1cc(=O)cc(C(=O)O)o1","no soluble",1939
-4.93,"CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ","no soluble",4666
-1.619,"CN(C)CCCOC1(Cc2ccccc2)CCCCCC1","no soluble",2525
-1.151,"COc1ccc(C(=O)NN)cc1","no soluble",2516
-1.96,"[O-][N+](c1c(OC)cccc1)=O","no soluble",3256
-4.9,"CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C","no soluble",550
-0.6,"C1C(=O)CCCC1","no soluble",3058
-3.09,"O=S(=O)(c1ccc(N)cc1)c2ccc(N)cc2","no soluble",4807
-1.06,"CC1(C)CC(C)=CC(=O)C1","no soluble",3819
-1.24,"COC(=O)c1cc(c(c(c1)O)O)O","no soluble",3828
1.58,"CC(N)=O","soluble",1006
-4.23,"ClC(Cl)=CC(Cl)=C(Cl)Cl","no soluble",460
-1.76,"CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O","no soluble",2533
-2.25,"CSc1nnc(C(C)(C)C)c(=O)n1N","no soluble",1586
-0.62,"Cc1c(O)cccc1","no soluble",3799
-6.86,"ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl","no soluble",4691
-1.3,"CCCCCC=O","no soluble",1291
-2.05,"Cc1cc(C)c(O)c(C)c1","no soluble",1329
-2.768,"NC(CSCCCCCCSCC(N)C(=O)O)C(=O)O","no soluble",1975
-7.32,"Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F","no soluble",582
-6.317,"ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl","no soluble",4608
0.375,"CCC(=O)NCCNC(=O)CC","soluble",2020
-2.54,"CC/C=C\C","no soluble",4711
-2.21,"CCCCNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1","no soluble",2633
-2.657,"CC(C)Oc1ccc([N+](=O)[O-])cc1N","no soluble",2403
-1.57,"NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O","no soluble",2669
-5.24,"COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC","no soluble",1765
-2.82,"c1c(C=C)cccc1","no soluble",3956
-3.09,"CN(C)[C@@H]3C(\O)=C(\C(N)=O)C(=O)[C@@]4(O)C(/O)=C2/C(=O)c1c(cccc1O)[C@@](C)(O)[C@H]2[C@H](O)[C@@H]34","no soluble",4775
-0.48,"O=C(O)c1ccco1","soluble",1115
-4.82,"Clc1c(Cl)cc(c([nH0]1)O[P+](OC)(OC)[S-])Cl","no soluble",4067
-1.78,"c1c(O)ccc(c1)C(=O)OC","no soluble",3223
-1.4906,"CN(C)Cc1cc(C(=O)c2ccc(S(N)(=O)=O)s2)ccc1O","no soluble",2929
-4.63,"c1c2c3c(ccc2)CCc3cc1","no soluble",3620
-1.09,"c1c(Br)ccc(c1)O","no soluble",3115
-5.43,"Clc1c(Cl)c2c(c(c1Cl)Cl)[nH0]cc[nH0]2","no soluble",3674
-2.34,"COC(=O)c1ccccc1O","no soluble",1271
-0.92,"OC(C)c1ccccc1","no soluble",3102
-4.08,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","no soluble",1130
-2.4,"O=C1NC(=O)NC(=O)C1(CC)CC","no soluble",4274
-2.12,"C=CC1(CC(C)C)C(=O)NC(=O)NC1=O","no soluble",2737
0.01,"C=C(C)C(O)=O","soluble",3774
-3.103,"CCCCC(=O)OCSc1ncnc2[nH]cnc12","no soluble",2761
-0.68,"CCCCC(NC(C)=O)C(=O)O","no soluble",1982
-0.87,"Clc1cnc2cncnc2n1","no soluble",439
-4.32,"C1=C2CCC3C4CC5C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)OC(C)(C)O5","no soluble",4045
